CMDLINE /usr/bin/python parallelRun.py
MEM 12.894531 1540047511.0969
MEM 12.894531 1540047511.1976
MEM 12.894531 1540047511.2982
MEM 12.894531 1540047511.3990
MEM 12.894531 1540047511.4995
MEM 12.894531 1540047511.6000
MEM 12.894531 1540047511.7006
MEM 12.894531 1540047511.8013
MEM 12.894531 1540047511.9018
MEM 12.894531 1540047512.0024
MEM 12.894531 1540047512.1031
MEM 12.894531 1540047512.2034
MEM 12.894531 1540047512.3040
MEM 12.894531 1540047512.4047
MEM 12.894531 1540047512.5052
MEM 12.894531 1540047512.6058
MEM 12.894531 1540047512.7064
MEM 12.894531 1540047512.8068
MEM 12.894531 1540047512.9074
MEM 12.894531 1540047513.0081
MEM 12.894531 1540047513.1088
MEM 12.894531 1540047513.2095
MEM 12.894531 1540047513.3101
MEM 12.894531 1540047513.4109
MEM 12.894531 1540047513.5116
MEM 12.894531 1540047513.6123
MEM 12.894531 1540047513.7130
MEM 12.894531 1540047513.8137
MEM 12.894531 1540047513.9141
MEM 12.894531 1540047514.0147
MEM 12.894531 1540047514.1152
MEM 12.894531 1540047514.2157
MEM 12.894531 1540047514.3161
MEM 12.894531 1540047514.4166
MEM 12.894531 1540047514.5173
MEM 12.894531 1540047514.6180
MEM 12.894531 1540047514.7187
MEM 12.894531 1540047514.8194
MEM 12.894531 1540047514.9199
MEM 12.894531 1540047515.0206
MEM 12.894531 1540047515.1213
MEM 12.894531 1540047515.2221
MEM 12.894531 1540047515.3228
MEM 12.894531 1540047515.4233
MEM 12.894531 1540047515.5240
MEM 12.894531 1540047515.6247
MEM 12.894531 1540047515.7255
MEM 12.894531 1540047515.8262
MEM 12.894531 1540047515.9268
MEM 12.894531 1540047516.0275
MEM 12.894531 1540047516.1282
MEM 12.894531 1540047516.2288
MEM 12.894531 1540047516.3295
MEM 12.894531 1540047516.4302
MEM 12.894531 1540047516.5309
MEM 12.894531 1540047516.6316
MEM 12.894531 1540047516.7323
MEM 12.894531 1540047516.8330
MEM 12.894531 1540047516.9336
MEM 12.894531 1540047517.0342
MEM 12.894531 1540047517.1349
MEM 12.894531 1540047517.2357
MEM 12.894531 1540047517.3361
MEM 12.894531 1540047517.4367
MEM 12.894531 1540047517.5374
MEM 12.894531 1540047517.6380
MEM 12.894531 1540047517.7387
MEM 12.894531 1540047517.8394
MEM 12.894531 1540047517.9400
MEM 12.894531 1540047518.0405
MEM 12.894531 1540047518.1410
MEM 12.894531 1540047518.2414
MEM 12.894531 1540047518.3421
MEM 12.894531 1540047518.4428
MEM 12.894531 1540047518.5435
MEM 12.894531 1540047518.6442
MEM 12.894531 1540047518.7449
MEM 12.894531 1540047518.8456
MEM 12.894531 1540047518.9463
MEM 12.894531 1540047519.0470
MEM 12.894531 1540047519.1477
MEM 12.894531 1540047519.2484
MEM 12.894531 1540047519.3491
MEM 12.894531 1540047519.4498
MEM 12.894531 1540047519.5505
MEM 12.894531 1540047519.6512
MEM 12.894531 1540047519.7519
MEM 12.894531 1540047519.8526
MEM 12.894531 1540047519.9533
MEM 12.894531 1540047520.0540
MEM 12.894531 1540047520.1545
MEM 12.894531 1540047520.2549
MEM 12.894531 1540047520.3556
MEM 12.894531 1540047520.4562
MEM 12.894531 1540047520.5569
MEM 12.894531 1540047520.6577
MEM 12.894531 1540047520.7584
MEM 12.894531 1540047520.8591
MEM 12.894531 1540047520.9597
MEM 12.894531 1540047521.0604
MEM 12.894531 1540047521.1611
MEM 12.894531 1540047521.2618
MEM 12.894531 1540047521.3625
MEM 12.894531 1540047521.4632
MEM 12.894531 1540047521.5639
MEM 12.894531 1540047521.6646
MEM 12.894531 1540047521.7653
MEM 12.894531 1540047521.8658
MEM 12.894531 1540047521.9665
MEM 12.894531 1540047522.0670
MEM 12.894531 1540047522.1676
MEM 12.894531 1540047522.2683
MEM 12.894531 1540047522.3686
MEM 12.894531 1540047522.4692
MEM 12.894531 1540047522.5698
MEM 12.894531 1540047522.6704
MEM 12.894531 1540047522.7710
MEM 12.894531 1540047522.8715
MEM 12.894531 1540047522.9719
MEM 12.894531 1540047523.0724
MEM 12.894531 1540047523.1731
MEM 12.894531 1540047523.2737
MEM 12.894531 1540047523.3743
MEM 12.894531 1540047523.4750
MEM 12.894531 1540047523.5757
MEM 12.894531 1540047523.6764
MEM 12.894531 1540047523.7771
MEM 12.894531 1540047523.8776
MEM 12.894531 1540047523.9783
MEM 12.894531 1540047524.0787
MEM 12.894531 1540047524.1791
MEM 12.894531 1540047524.2797
MEM 12.894531 1540047524.3803
MEM 12.894531 1540047524.4810
MEM 12.894531 1540047524.5817
MEM 12.894531 1540047524.6825
MEM 12.894531 1540047524.7832
MEM 12.894531 1540047524.8839
MEM 12.894531 1540047524.9846
MEM 12.894531 1540047525.0850
MEM 12.894531 1540047525.1856
MEM 12.894531 1540047525.2862
MEM 12.894531 1540047525.3867
MEM 12.894531 1540047525.4874
MEM 12.894531 1540047525.5881
MEM 12.894531 1540047525.6889
MEM 12.894531 1540047525.7896
MEM 12.894531 1540047525.8902
MEM 12.894531 1540047525.9909
MEM 12.894531 1540047526.0915
MEM 12.894531 1540047526.1920
MEM 12.894531 1540047526.2924
MEM 12.894531 1540047526.3929
MEM 12.894531 1540047526.4936
MEM 12.894531 1540047526.5943
MEM 12.894531 1540047526.6951
MEM 12.894531 1540047526.7958
MEM 12.894531 1540047526.8963
MEM 12.894531 1540047526.9970
MEM 12.894531 1540047527.0976
MEM 12.894531 1540047527.1983
MEM 12.894531 1540047527.2990
MEM 12.894531 1540047527.3996
MEM 12.894531 1540047527.5002
MEM 12.894531 1540047527.6007
MEM 12.894531 1540047527.7013
MEM 12.894531 1540047527.8020
MEM 12.894531 1540047527.9026
MEM 12.894531 1540047528.0033
MEM 12.894531 1540047528.1040
MEM 12.894531 1540047528.2047
MEM 12.894531 1540047528.3053
MEM 12.894531 1540047528.4063
MEM 12.894531 1540047528.5070
MEM 12.894531 1540047528.6077
MEM 12.894531 1540047528.7084
MEM 12.894531 1540047528.8091
MEM 12.894531 1540047528.9097
MEM 12.894531 1540047529.0104
MEM 12.894531 1540047529.1110
MEM 12.894531 1540047529.2117
MEM 12.894531 1540047529.3124
MEM 12.894531 1540047529.4130
MEM 12.894531 1540047529.5138
MEM 12.894531 1540047529.6144
MEM 12.894531 1540047529.7151
MEM 12.894531 1540047529.8158
MEM 12.894531 1540047529.9165
MEM 12.894531 1540047530.0172
MEM 12.894531 1540047530.1179
MEM 12.894531 1540047530.2186
MEM 12.894531 1540047530.3193
MEM 12.894531 1540047530.4200
MEM 12.894531 1540047530.5206
MEM 12.894531 1540047530.6213
MEM 12.894531 1540047530.7221
MEM 12.894531 1540047530.8228
MEM 12.894531 1540047530.9233
MEM 12.894531 1540047531.0239
MEM 12.894531 1540047531.1246
MEM 12.894531 1540047531.2253
MEM 12.894531 1540047531.3260
MEM 12.894531 1540047531.4267
MEM 12.894531 1540047531.5274
MEM 12.894531 1540047531.6281
MEM 12.894531 1540047531.7289
MEM 12.894531 1540047531.8296
MEM 12.894531 1540047531.9303
MEM 12.894531 1540047532.0310
MEM 12.894531 1540047532.1314
MEM 12.894531 1540047532.2318
MEM 12.894531 1540047532.3324
MEM 12.894531 1540047532.4330
MEM 12.894531 1540047532.5334
MEM 12.894531 1540047532.6339
MEM 12.894531 1540047532.7346
MEM 12.894531 1540047532.8351
MEM 12.894531 1540047532.9358
MEM 12.894531 1540047533.0365
MEM 12.894531 1540047533.1371
MEM 12.894531 1540047533.2378
MEM 12.894531 1540047533.3385
MEM 12.894531 1540047533.4391
MEM 12.894531 1540047533.5397
MEM 12.894531 1540047533.6403
MEM 12.894531 1540047533.7410
MEM 12.894531 1540047533.8417
MEM 12.894531 1540047533.9425
MEM 12.894531 1540047534.0432
MEM 12.894531 1540047534.1439
MEM 12.894531 1540047534.2446
MEM 12.894531 1540047534.3453
MEM 12.894531 1540047534.4460
MEM 12.894531 1540047534.5467
MEM 12.894531 1540047534.6474
MEM 12.894531 1540047534.7480
MEM 12.894531 1540047534.8487
MEM 12.894531 1540047534.9494
MEM 12.894531 1540047535.0501
MEM 12.894531 1540047535.1508
MEM 12.894531 1540047535.2515
MEM 12.894531 1540047535.3522
MEM 12.894531 1540047535.4529
MEM 12.894531 1540047535.5537
MEM 12.894531 1540047535.6544
MEM 12.894531 1540047535.7552
MEM 12.894531 1540047535.8558
MEM 12.894531 1540047535.9564
MEM 12.894531 1540047536.0571
MEM 12.894531 1540047536.1577
MEM 12.894531 1540047536.2584
MEM 12.894531 1540047536.3590
MEM 12.894531 1540047536.4597
MEM 12.894531 1540047536.5604
MEM 12.894531 1540047536.6611
MEM 12.894531 1540047536.7618
MEM 12.894531 1540047536.8625
MEM 12.894531 1540047536.9632
MEM 12.894531 1540047537.0639
MEM 12.894531 1540047537.1646
MEM 12.894531 1540047537.2653
MEM 12.894531 1540047537.3660
MEM 12.894531 1540047537.4667
MEM 12.894531 1540047537.5675
MEM 12.894531 1540047537.6682
MEM 12.894531 1540047537.7689
MEM 12.894531 1540047537.8696
MEM 12.894531 1540047537.9702
MEM 12.894531 1540047538.0708
MEM 12.894531 1540047538.1713
MEM 12.894531 1540047538.2717
MEM 12.894531 1540047538.3723
MEM 12.894531 1540047538.4729
MEM 12.894531 1540047538.5736
MEM 12.894531 1540047538.6739
MEM 12.894531 1540047538.7745
MEM 12.894531 1540047538.8751
MEM 12.894531 1540047538.9756
MEM 12.894531 1540047539.0759
MEM 12.894531 1540047539.1764
MEM 12.894531 1540047539.2770
MEM 12.894531 1540047539.3777
MEM 12.894531 1540047539.4784
MEM 12.894531 1540047539.5791
MEM 12.894531 1540047539.6798
MEM 12.894531 1540047539.7805
MEM 12.894531 1540047539.8812
MEM 12.894531 1540047539.9820
MEM 12.894531 1540047540.0824
MEM 12.894531 1540047540.1829
MEM 12.894531 1540047540.2834
MEM 12.894531 1540047540.3840
MEM 12.894531 1540047540.4847
MEM 12.894531 1540047540.5854
MEM 12.894531 1540047540.6861
MEM 12.894531 1540047540.7868
MEM 12.894531 1540047540.8873
MEM 12.894531 1540047540.9878
MEM 12.894531 1540047541.0885
MEM 12.894531 1540047541.1893
MEM 12.894531 1540047541.2900
MEM 12.894531 1540047541.3906
MEM 12.894531 1540047541.4913
MEM 12.894531 1540047541.5920
MEM 12.894531 1540047541.6927
MEM 12.894531 1540047541.7934
MEM 12.894531 1540047541.8938
MEM 12.894531 1540047541.9946
MEM 12.894531 1540047542.0953
MEM 12.894531 1540047542.1958
MEM 12.894531 1540047542.2964
MEM 12.894531 1540047542.3971
MEM 12.894531 1540047542.4978
MEM 12.894531 1540047542.5985
MEM 12.894531 1540047542.6992
MEM 12.894531 1540047542.7999
MEM 12.894531 1540047542.9006
MEM 12.894531 1540047543.0013
MEM 12.894531 1540047543.1018
MEM 12.894531 1540047543.2022
MEM 12.894531 1540047543.3027
MEM 12.894531 1540047543.4031
MEM 12.894531 1540047543.5036
MEM 12.894531 1540047543.6041
MEM 12.894531 1540047543.7047
MEM 12.894531 1540047543.8050
MEM 12.894531 1540047543.9055
MEM 12.894531 1540047544.0061
MEM 12.894531 1540047544.1065
MEM 12.894531 1540047544.2070
MEM 12.894531 1540047544.3074
MEM 12.894531 1540047544.4079
MEM 12.894531 1540047544.5085
MEM 12.894531 1540047544.6092
MEM 12.894531 1540047544.7099
MEM 12.894531 1540047544.8106
MEM 12.894531 1540047544.9111
MEM 12.894531 1540047545.0116
MEM 12.894531 1540047545.1123
MEM 12.894531 1540047545.2130
MEM 12.894531 1540047545.3138
MEM 12.894531 1540047545.4144
MEM 12.894531 1540047545.5151
MEM 12.894531 1540047545.6158
MEM 12.894531 1540047545.7166
MEM 12.894531 1540047545.8172
MEM 12.894531 1540047545.9177
MEM 12.894531 1540047546.0181
MEM 12.894531 1540047546.1186
MEM 12.894531 1540047546.2191
MEM 12.894531 1540047546.3197
MEM 12.894531 1540047546.4204
MEM 12.894531 1540047546.5211
MEM 12.894531 1540047546.6218
MEM 12.894531 1540047546.7226
MEM 12.894531 1540047546.8233
MEM 12.894531 1540047546.9238
MEM 12.894531 1540047547.0244
MEM 12.894531 1540047547.1251
MEM 12.894531 1540047547.2258
MEM 12.894531 1540047547.3265
MEM 12.894531 1540047547.4270
MEM 12.894531 1540047547.5276
MEM 12.894531 1540047547.6282
MEM 12.894531 1540047547.7288
MEM 12.894531 1540047547.8296
MEM 12.894531 1540047547.9302
MEM 12.894531 1540047548.0309
MEM 12.894531 1540047548.1317
MEM 12.894531 1540047548.2324
MEM 12.894531 1540047548.3331
MEM 12.894531 1540047548.4338
MEM 12.894531 1540047548.5342
MEM 12.894531 1540047548.6347
MEM 12.894531 1540047548.7354
MEM 12.894531 1540047548.8361
MEM 12.894531 1540047548.9364
MEM 12.894531 1540047549.0369
MEM 12.894531 1540047549.1374
MEM 12.894531 1540047549.2378
MEM 12.894531 1540047549.3384
MEM 12.894531 1540047549.4390
MEM 12.894531 1540047549.5396
MEM 12.894531 1540047549.6402
MEM 12.894531 1540047549.7409
MEM 12.894531 1540047549.8417
MEM 12.894531 1540047549.9423
MEM 12.894531 1540047550.0430
MEM 12.894531 1540047550.1437
MEM 12.894531 1540047550.2442
MEM 12.894531 1540047550.3446
MEM 12.894531 1540047550.4452
MEM 12.894531 1540047550.5459
MEM 12.894531 1540047550.6466
MEM 12.894531 1540047550.7473
MEM 12.894531 1540047550.8480
MEM 12.894531 1540047550.9487
MEM 12.894531 1540047551.0494
MEM 12.894531 1540047551.1501
MEM 12.894531 1540047551.2508
MEM 12.894531 1540047551.3515
MEM 12.894531 1540047551.4522
MEM 12.894531 1540047551.5529
MEM 12.894531 1540047551.6536
MEM 12.894531 1540047551.7542
MEM 12.894531 1540047551.8550
MEM 12.894531 1540047551.9556
MEM 12.894531 1540047552.0562
MEM 12.894531 1540047552.1568
MEM 12.894531 1540047552.2576
MEM 12.894531 1540047552.3583
MEM 12.894531 1540047552.4589
MEM 12.894531 1540047552.5596
MEM 12.894531 1540047552.6600
MEM 12.894531 1540047552.7603
MEM 12.894531 1540047552.8606
MEM 12.894531 1540047552.9613
MEM 12.894531 1540047553.0620
MEM 12.894531 1540047553.1627
MEM 12.894531 1540047553.2634
MEM 12.894531 1540047553.3641
MEM 12.894531 1540047553.4648
MEM 12.894531 1540047553.5655
MEM 12.894531 1540047553.6662
MEM 12.894531 1540047553.7669
MEM 12.894531 1540047553.8674
MEM 12.894531 1540047553.9681
MEM 12.894531 1540047554.0684
MEM 12.894531 1540047554.1690
MEM 12.894531 1540047554.2696
MEM 12.894531 1540047554.3701
MEM 12.894531 1540047554.4706
MEM 12.894531 1540047554.5710
MEM 12.894531 1540047554.6715
MEM 12.894531 1540047554.7720
MEM 12.894531 1540047554.8726
MEM 12.894531 1540047554.9732
MEM 12.894531 1540047555.0739
MEM 12.894531 1540047555.1746
MEM 12.894531 1540047555.2753
MEM 12.894531 1540047555.3760
MEM 12.894531 1540047555.4767
MEM 12.894531 1540047555.5774
MEM 12.894531 1540047555.6781
MEM 12.894531 1540047555.7787
MEM 12.894531 1540047555.8795
MEM 12.894531 1540047555.9800
MEM 12.894531 1540047556.0805
MEM 12.894531 1540047556.1811
MEM 12.894531 1540047556.2818
MEM 12.894531 1540047556.3825
MEM 12.894531 1540047556.4832
MEM 12.894531 1540047556.5839
MEM 12.894531 1540047556.6846
MEM 12.894531 1540047556.7853
MEM 12.894531 1540047556.8860
MEM 12.894531 1540047556.9864
MEM 12.894531 1540047557.0869
MEM 12.894531 1540047557.1875
MEM 12.894531 1540047557.2882
MEM 12.894531 1540047557.3889
MEM 12.894531 1540047557.4896
MEM 12.894531 1540047557.5902
MEM 12.894531 1540047557.6907
MEM 12.894531 1540047557.7913
MEM 12.894531 1540047557.8920
MEM 12.894531 1540047557.9925
MEM 12.894531 1540047558.0932
MEM 12.894531 1540047558.1938
MEM 12.894531 1540047558.2943
MEM 12.894531 1540047558.3950
MEM 12.894531 1540047558.4957
MEM 12.894531 1540047558.5963
MEM 12.894531 1540047558.6971
MEM 12.894531 1540047558.7975
MEM 12.894531 1540047558.8980
MEM 12.894531 1540047558.9987
MEM 12.894531 1540047559.0990
MEM 12.894531 1540047559.1994
MEM 12.894531 1540047559.3000
MEM 12.894531 1540047559.4004
MEM 12.894531 1540047559.5008
MEM 12.894531 1540047559.6014
MEM 12.894531 1540047559.7019
MEM 12.894531 1540047559.8023
MEM 12.894531 1540047559.9028
MEM 12.894531 1540047560.0034
MEM 12.894531 1540047560.1040
MEM 12.894531 1540047560.2045
MEM 12.894531 1540047560.3050
MEM 12.894531 1540047560.4054
MEM 12.894531 1540047560.5061
MEM 12.894531 1540047560.6068
MEM 12.894531 1540047560.7075
MEM 12.894531 1540047560.8082
MEM 12.894531 1540047560.9088
MEM 12.894531 1540047561.0094
MEM 12.894531 1540047561.1099
MEM 12.894531 1540047561.2103
MEM 12.894531 1540047561.3109
MEM 12.894531 1540047561.4113
MEM 12.894531 1540047561.5117
MEM 12.894531 1540047561.6123
MEM 12.894531 1540047561.7129
MEM 12.894531 1540047561.8136
MEM 12.894531 1540047561.9143
MEM 12.894531 1540047562.0150
MEM 12.894531 1540047562.1157
MEM 12.894531 1540047562.2164
MEM 12.894531 1540047562.3168
MEM 12.894531 1540047562.4174
MEM 12.894531 1540047562.5181
MEM 12.894531 1540047562.6188
MEM 12.894531 1540047562.7192
MEM 12.894531 1540047562.8197
MEM 12.894531 1540047562.9201
MEM 12.894531 1540047563.0207
MEM 12.894531 1540047563.1214
MEM 12.894531 1540047563.2218
MEM 12.894531 1540047563.3224
MEM 12.894531 1540047563.4230
MEM 12.894531 1540047563.5234
MEM 12.894531 1540047563.6240
MEM 12.894531 1540047563.7245
MEM 12.894531 1540047563.8250
MEM 12.894531 1540047563.9256
MEM 12.894531 1540047564.0263
MEM 12.894531 1540047564.1269
MEM 12.894531 1540047564.2272
MEM 12.894531 1540047564.3276
MEM 12.894531 1540047564.4283
MEM 12.894531 1540047564.5289
MEM 12.894531 1540047564.6296
MEM 12.894531 1540047564.7300
MEM 12.894531 1540047564.8306
MEM 12.894531 1540047564.9310
MEM 12.894531 1540047565.0316
MEM 12.894531 1540047565.1322
MEM 12.894531 1540047565.2329
MEM 12.894531 1540047565.3337
MEM 12.894531 1540047565.4342
MEM 12.894531 1540047565.5349
MEM 12.894531 1540047565.6356
MEM 12.894531 1540047565.7360
MEM 12.894531 1540047565.8366
MEM 12.894531 1540047565.9370
MEM 12.894531 1540047566.0376
MEM 12.894531 1540047566.1381
MEM 12.894531 1540047566.2386
MEM 12.894531 1540047566.3389
MEM 12.894531 1540047566.4395
MEM 12.894531 1540047566.5401
MEM 12.894531 1540047566.6407
MEM 12.894531 1540047566.7410
MEM 12.894531 1540047566.8414
MEM 12.894531 1540047566.9419
MEM 12.894531 1540047567.0425
MEM 12.894531 1540047567.1430
MEM 12.894531 1540047567.2437
MEM 12.894531 1540047567.3444
MEM 12.894531 1540047567.4451
MEM 12.894531 1540047567.5458
MEM 12.894531 1540047567.6463
MEM 12.894531 1540047567.7470
MEM 12.894531 1540047567.8474
MEM 12.894531 1540047567.9480
MEM 12.894531 1540047568.0487
MEM 12.894531 1540047568.1492
MEM 12.894531 1540047568.2496
MEM 12.894531 1540047568.3501
MEM 12.894531 1540047568.4507
MEM 12.894531 1540047568.5511
MEM 12.894531 1540047568.6516
MEM 12.894531 1540047568.7520
MEM 12.894531 1540047568.8524
MEM 12.894531 1540047568.9531
MEM 12.894531 1540047569.0538
MEM 12.894531 1540047569.1546
MEM 12.894531 1540047569.2550
MEM 12.894531 1540047569.3555
MEM 12.894531 1540047569.4560
MEM 12.894531 1540047569.5564
MEM 12.894531 1540047569.6571
MEM 12.894531 1540047569.7577
MEM 12.894531 1540047569.8581
MEM 12.894531 1540047569.9586
MEM 12.894531 1540047570.0593
MEM 12.894531 1540047570.1600
MEM 12.894531 1540047570.2604
MEM 12.894531 1540047570.3608
MEM 12.894531 1540047570.4613
MEM 12.894531 1540047570.5619
MEM 12.894531 1540047570.6626
MEM 12.894531 1540047570.7632
MEM 12.894531 1540047570.8639
MEM 12.894531 1540047570.9646
MEM 12.894531 1540047571.0653
MEM 12.894531 1540047571.1660
MEM 12.894531 1540047571.2667
MEM 12.894531 1540047571.3674
MEM 12.894531 1540047571.4681
MEM 12.894531 1540047571.5688
MEM 12.894531 1540047571.6693
MEM 12.894531 1540047571.7700
MEM 12.894531 1540047571.8705
MEM 12.894531 1540047571.9708
MEM 12.894531 1540047572.0714
MEM 12.894531 1540047572.1720
MEM 12.894531 1540047572.2726
MEM 12.894531 1540047572.3734
MEM 12.894531 1540047572.4740
MEM 12.894531 1540047572.5746
MEM 12.894531 1540047572.6752
MEM 12.894531 1540047572.7759
MEM 12.894531 1540047572.8767
MEM 12.894531 1540047572.9774
MEM 12.894531 1540047573.0781
MEM 12.894531 1540047573.1788
MEM 12.894531 1540047573.2795
MEM 12.894531 1540047573.3802
MEM 12.894531 1540047573.4808
MEM 12.894531 1540047573.5813
MEM 12.894531 1540047573.6817
MEM 12.894531 1540047573.7821
MEM 12.894531 1540047573.8827
MEM 12.894531 1540047573.9833
MEM 12.894531 1540047574.0840
MEM 12.894531 1540047574.1847
MEM 12.894531 1540047574.2854
MEM 12.894531 1540047574.3858
MEM 12.894531 1540047574.4865
MEM 12.894531 1540047574.5872
MEM 12.894531 1540047574.6877
MEM 12.894531 1540047574.7881
MEM 12.894531 1540047574.8888
MEM 12.894531 1540047574.9894
MEM 12.894531 1540047575.0898
MEM 12.894531 1540047575.1902
MEM 12.894531 1540047575.2908
MEM 12.894531 1540047575.3914
MEM 12.894531 1540047575.4920
MEM 12.894531 1540047575.5927
MEM 12.894531 1540047575.6933
MEM 12.894531 1540047575.7940
MEM 12.894531 1540047575.8947
MEM 12.894531 1540047575.9954
MEM 12.894531 1540047576.0960
MEM 12.894531 1540047576.1967
MEM 12.894531 1540047576.2974
MEM 12.894531 1540047576.3979
MEM 12.894531 1540047576.4984
MEM 12.894531 1540047576.5989
MEM 12.894531 1540047576.6996
MEM 12.894531 1540047576.7999
MEM 12.894531 1540047576.9002
MEM 12.894531 1540047577.0008
MEM 12.894531 1540047577.1014
MEM 12.894531 1540047577.2020
MEM 12.894531 1540047577.3025
MEM 12.894531 1540047577.4031
MEM 12.894531 1540047577.5036
MEM 12.894531 1540047577.6043
MEM 12.894531 1540047577.7047
MEM 12.894531 1540047577.8052
MEM 12.894531 1540047577.9061
MEM 12.894531 1540047578.0066
MEM 12.894531 1540047578.1073
MEM 12.894531 1540047578.2079
MEM 12.894531 1540047578.3085
MEM 12.894531 1540047578.4091
MEM 12.894531 1540047578.5097
MEM 12.894531 1540047578.6104
MEM 12.894531 1540047578.7109
MEM 12.894531 1540047578.8116
MEM 12.894531 1540047578.9122
MEM 12.894531 1540047579.0128
MEM 12.894531 1540047579.1135
MEM 12.894531 1540047579.2142
MEM 12.894531 1540047579.3146
MEM 12.894531 1540047579.4151
MEM 12.894531 1540047579.5158
MEM 12.894531 1540047579.6162
MEM 12.894531 1540047579.7168
MEM 12.894531 1540047579.8173
MEM 12.894531 1540047579.9180
MEM 12.894531 1540047580.0185
MEM 12.894531 1540047580.1189
MEM 12.894531 1540047580.2194
MEM 12.894531 1540047580.3199
MEM 12.894531 1540047580.4204
MEM 12.894531 1540047580.5209
MEM 12.894531 1540047580.6215
MEM 12.894531 1540047580.7218
MEM 12.894531 1540047580.8224
MEM 12.894531 1540047580.9229
MEM 12.894531 1540047581.0234
MEM 12.894531 1540047581.1238
MEM 12.894531 1540047581.2244
MEM 12.894531 1540047581.3249
MEM 12.894531 1540047581.4256
MEM 12.894531 1540047581.5260
MEM 12.894531 1540047581.6265
MEM 12.894531 1540047581.7271
MEM 12.894531 1540047581.8278
MEM 12.894531 1540047581.9284
MEM 12.894531 1540047582.0289
MEM 12.894531 1540047582.1293
MEM 12.894531 1540047582.2297
MEM 12.894531 1540047582.3301
MEM 12.894531 1540047582.4307
MEM 12.894531 1540047582.5312
MEM 12.894531 1540047582.6317
MEM 12.894531 1540047582.7321
MEM 12.894531 1540047582.8326
MEM 12.894531 1540047582.9332
MEM 12.894531 1540047583.0338
MEM 12.894531 1540047583.1345
MEM 12.894531 1540047583.2352
MEM 12.894531 1540047583.3358
MEM 12.894531 1540047583.4362
MEM 12.894531 1540047583.5368
MEM 12.894531 1540047583.6375
MEM 12.894531 1540047583.7383
MEM 12.894531 1540047583.8387
MEM 12.894531 1540047583.9393
MEM 12.894531 1540047584.0396
MEM 12.894531 1540047584.1401
MEM 12.894531 1540047584.2405
MEM 12.894531 1540047584.3410
MEM 12.894531 1540047584.4418
MEM 12.894531 1540047584.5422
MEM 12.894531 1540047584.6428
MEM 12.894531 1540047584.7435
MEM 12.894531 1540047584.8441
MEM 12.894531 1540047584.9448
MEM 12.894531 1540047585.0452
MEM 12.894531 1540047585.1457
MEM 12.894531 1540047585.2462
MEM 12.894531 1540047585.3466
MEM 12.894531 1540047585.4470
MEM 12.894531 1540047585.5475
MEM 12.894531 1540047585.6480
MEM 12.894531 1540047585.7486
MEM 12.894531 1540047585.8491
MEM 12.894531 1540047585.9498
MEM 12.894531 1540047586.0505
MEM 12.894531 1540047586.1509
MEM 12.894531 1540047586.2513
MEM 12.894531 1540047586.3519
MEM 12.894531 1540047586.4525
MEM 12.894531 1540047586.5529
MEM 12.894531 1540047586.6534
MEM 12.894531 1540047586.7537
MEM 12.894531 1540047586.8541
MEM 12.894531 1540047586.9547
MEM 12.894531 1540047587.0550
MEM 12.894531 1540047587.1554
MEM 12.894531 1540047587.2561
MEM 12.894531 1540047587.3565
MEM 12.894531 1540047587.4570
MEM 12.894531 1540047587.5573
MEM 12.894531 1540047587.6580
MEM 12.894531 1540047587.7586
MEM 12.894531 1540047587.8593
MEM 12.894531 1540047587.9599
MEM 12.894531 1540047588.0605
MEM 12.894531 1540047588.1611
MEM 12.894531 1540047588.2616
MEM 12.894531 1540047588.3621
MEM 12.894531 1540047588.4627
MEM 12.894531 1540047588.5631
MEM 12.894531 1540047588.6637
MEM 12.894531 1540047588.7644
MEM 12.894531 1540047588.8651
MEM 12.894531 1540047588.9658
MEM 12.894531 1540047589.0664
MEM 12.894531 1540047589.1670
MEM 12.894531 1540047589.2675
MEM 12.894531 1540047589.3679
MEM 12.894531 1540047589.4686
MEM 12.894531 1540047589.5689
MEM 12.894531 1540047589.6694
MEM 12.894531 1540047589.7697
MEM 12.894531 1540047589.8702
MEM 12.894531 1540047589.9706
MEM 12.894531 1540047590.0710
MEM 12.894531 1540047590.1715
MEM 12.894531 1540047590.2721
MEM 12.894531 1540047590.3727
MEM 12.894531 1540047590.4732
MEM 12.894531 1540047590.5738
MEM 12.894531 1540047590.6745
MEM 12.894531 1540047590.7751
MEM 12.894531 1540047590.8757
MEM 12.894531 1540047590.9761
MEM 12.894531 1540047591.0767
MEM 12.894531 1540047591.1771
MEM 12.894531 1540047591.2777
MEM 12.894531 1540047591.3780
MEM 12.894531 1540047591.4784
MEM 12.894531 1540047591.5788
MEM 12.894531 1540047591.6791
MEM 12.894531 1540047591.7795
MEM 12.894531 1540047591.8800
MEM 12.894531 1540047591.9805
MEM 12.894531 1540047592.0811
MEM 12.894531 1540047592.1816
MEM 12.894531 1540047592.2821
MEM 12.894531 1540047592.3826
MEM 12.894531 1540047592.4833
MEM 12.894531 1540047592.5837
MEM 12.894531 1540047592.6843
MEM 12.894531 1540047592.7848
MEM 12.894531 1540047592.8854
MEM 12.894531 1540047592.9858
MEM 12.894531 1540047593.0863
MEM 12.894531 1540047593.1868
MEM 12.894531 1540047593.2871
MEM 12.894531 1540047593.3877
MEM 12.894531 1540047593.4882
MEM 12.894531 1540047593.5888
MEM 12.894531 1540047593.6893
