CMDLINE /usr/bin/python parallelRun.py
MEM 13.007812 1540048448.7605
MEM 13.007812 1540048448.8611
MEM 13.007812 1540048448.9617
MEM 13.007812 1540048449.0620
MEM 13.007812 1540048449.1625
MEM 13.007812 1540048449.2629
MEM 13.007812 1540048449.3632
MEM 13.007812 1540048449.4638
MEM 13.007812 1540048449.5645
MEM 13.007812 1540048449.6650
MEM 13.007812 1540048449.7654
MEM 13.007812 1540048449.8662
MEM 13.007812 1540048449.9666
MEM 13.007812 1540048450.0669
MEM 13.007812 1540048450.1675
MEM 13.007812 1540048450.2681
MEM 13.007812 1540048450.3685
MEM 13.007812 1540048450.4690
MEM 13.007812 1540048450.5697
MEM 13.007812 1540048450.6701
MEM 13.007812 1540048450.7705
MEM 13.007812 1540048450.8709
MEM 13.007812 1540048450.9717
MEM 13.007812 1540048451.0722
MEM 13.007812 1540048451.1725
MEM 13.007812 1540048451.2731
MEM 13.007812 1540048451.3736
MEM 13.007812 1540048451.4741
MEM 13.007812 1540048451.5748
MEM 13.007812 1540048451.6755
MEM 13.007812 1540048451.7763
MEM 13.007812 1540048451.8769
MEM 13.007812 1540048451.9775
MEM 13.007812 1540048452.0781
MEM 13.007812 1540048452.1787
MEM 13.007812 1540048452.2792
MEM 13.007812 1540048452.3799
MEM 13.007812 1540048452.4804
MEM 13.007812 1540048452.5811
MEM 13.007812 1540048452.6816
MEM 13.007812 1540048452.7822
MEM 13.007812 1540048452.8828
MEM 13.007812 1540048452.9834
MEM 13.007812 1540048453.0838
MEM 13.007812 1540048453.1841
MEM 13.007812 1540048453.2845
MEM 13.007812 1540048453.3848
MEM 13.007812 1540048453.4852
MEM 13.007812 1540048453.5857
MEM 13.007812 1540048453.6863
MEM 13.007812 1540048453.7868
MEM 13.007812 1540048453.8872
MEM 13.007812 1540048453.9878
MEM 13.007812 1540048454.0884
MEM 13.007812 1540048454.1888
MEM 13.007812 1540048454.2891
MEM 13.007812 1540048454.3895
MEM 13.007812 1540048454.4900
MEM 13.007812 1540048454.5906
MEM 13.007812 1540048454.6910
MEM 13.007812 1540048454.7915
MEM 13.007812 1540048454.8920
MEM 13.007812 1540048454.9927
MEM 13.007812 1540048455.0933
MEM 13.007812 1540048455.1937
MEM 13.007812 1540048455.2944
MEM 13.007812 1540048455.3949
MEM 13.007812 1540048455.4953
MEM 13.007812 1540048455.5958
MEM 13.007812 1540048455.6963
MEM 13.007812 1540048455.7968
MEM 13.007812 1540048455.8972
MEM 13.007812 1540048455.9976
MEM 13.007812 1540048456.0980
MEM 13.007812 1540048456.1984
MEM 13.007812 1540048456.2989
MEM 13.007812 1540048456.3993
MEM 13.007812 1540048456.4996
MEM 13.007812 1540048456.6000
MEM 13.007812 1540048456.7003
MEM 13.007812 1540048456.8009
MEM 13.007812 1540048456.9013
MEM 13.007812 1540048457.0019
MEM 13.007812 1540048457.1025
MEM 13.007812 1540048457.2032
MEM 13.007812 1540048457.3039
MEM 13.007812 1540048457.4043
MEM 13.007812 1540048457.5049
MEM 13.007812 1540048457.6057
MEM 13.007812 1540048457.7064
MEM 13.007812 1540048457.8069
MEM 13.007812 1540048457.9076
MEM 13.007812 1540048458.0082
MEM 13.007812 1540048458.1088
MEM 13.007812 1540048458.2093
MEM 13.007812 1540048458.3100
MEM 13.007812 1540048458.4105
MEM 13.007812 1540048458.5111
MEM 13.007812 1540048458.6117
MEM 13.007812 1540048458.7122
MEM 13.007812 1540048458.8125
MEM 13.007812 1540048458.9131
MEM 13.007812 1540048459.0135
MEM 13.007812 1540048459.1140
MEM 13.007812 1540048459.2144
MEM 13.007812 1540048459.3148
MEM 13.007812 1540048459.4153
MEM 13.007812 1540048459.5157
MEM 13.007812 1540048459.6163
MEM 13.007812 1540048459.7169
MEM 13.007812 1540048459.8174
MEM 13.007812 1540048459.9178
MEM 13.007812 1540048460.0184
MEM 13.007812 1540048460.1188
MEM 13.007812 1540048460.2192
MEM 13.007812 1540048460.3196
MEM 13.007812 1540048460.4201
MEM 13.007812 1540048460.5205
MEM 13.007812 1540048460.6209
MEM 13.007812 1540048460.7213
MEM 13.007812 1540048460.8219
MEM 13.007812 1540048460.9224
MEM 13.007812 1540048461.0230
MEM 13.007812 1540048461.1235
MEM 13.007812 1540048461.2239
MEM 13.007812 1540048461.3244
MEM 13.007812 1540048461.4248
MEM 13.007812 1540048461.5252
MEM 13.007812 1540048461.6257
MEM 13.007812 1540048461.7262
MEM 13.007812 1540048461.8267
MEM 13.007812 1540048461.9273
MEM 13.007812 1540048462.0277
MEM 13.007812 1540048462.1281
MEM 13.007812 1540048462.2284
MEM 13.007812 1540048462.3290
MEM 13.007812 1540048462.4297
MEM 13.007812 1540048462.5301
MEM 13.007812 1540048462.6306
MEM 13.007812 1540048462.7312
MEM 13.007812 1540048462.8318
MEM 13.007812 1540048462.9321
MEM 13.007812 1540048463.0326
MEM 13.007812 1540048463.1330
MEM 13.007812 1540048463.2333
MEM 13.007812 1540048463.3337
MEM 13.007812 1540048463.4341
MEM 13.007812 1540048463.5346
MEM 13.007812 1540048463.6352
MEM 13.007812 1540048463.7359
MEM 13.007812 1540048463.8365
MEM 13.007812 1540048463.9371
MEM 13.007812 1540048464.0378
MEM 13.007812 1540048464.1386
MEM 13.007812 1540048464.2391
MEM 13.007812 1540048464.3395
MEM 13.007812 1540048464.4399
MEM 13.007812 1540048464.5406
MEM 13.007812 1540048464.6410
MEM 13.007812 1540048464.7415
MEM 13.007812 1540048464.8421
MEM 13.007812 1540048464.9426
MEM 13.007812 1540048465.0430
MEM 13.007812 1540048465.1434
MEM 13.007812 1540048465.2440
MEM 13.007812 1540048465.3443
MEM 13.007812 1540048465.4448
MEM 13.007812 1540048465.5454
MEM 13.007812 1540048465.6463
MEM 13.007812 1540048465.7466
MEM 13.007812 1540048465.8470
MEM 13.007812 1540048465.9476
MEM 13.007812 1540048466.0483
MEM 13.007812 1540048466.1487
MEM 13.007812 1540048466.2492
MEM 13.007812 1540048466.3497
MEM 13.007812 1540048466.4501
MEM 13.007812 1540048466.5505
MEM 13.007812 1540048466.6510
MEM 13.007812 1540048466.7515
MEM 13.007812 1540048466.8519
MEM 13.007812 1540048466.9524
MEM 13.007812 1540048467.0530
MEM 13.007812 1540048467.1535
MEM 13.007812 1540048467.2542
MEM 13.007812 1540048467.3548
MEM 13.007812 1540048467.4552
MEM 13.007812 1540048467.5556
MEM 13.007812 1540048467.6560
MEM 13.007812 1540048467.7565
MEM 13.007812 1540048467.8571
MEM 13.007812 1540048467.9575
MEM 13.007812 1540048468.0581
MEM 13.007812 1540048468.1586
MEM 13.007812 1540048468.2592
MEM 13.007812 1540048468.3596
MEM 13.007812 1540048468.4601
MEM 13.007812 1540048468.5604
MEM 13.007812 1540048468.6609
MEM 13.007812 1540048468.7613
MEM 13.007812 1540048468.8617
MEM 13.007812 1540048468.9621
MEM 13.007812 1540048469.0627
MEM 13.007812 1540048469.1631
MEM 13.007812 1540048469.2636
MEM 13.007812 1540048469.3640
MEM 13.007812 1540048469.4643
MEM 13.007812 1540048469.5650
MEM 13.007812 1540048469.6657
MEM 13.007812 1540048469.7661
MEM 13.007812 1540048469.8665
MEM 13.007812 1540048469.9668
MEM 13.007812 1540048470.0673
MEM 13.007812 1540048470.1678
MEM 13.007812 1540048470.2682
MEM 13.007812 1540048470.3689
MEM 13.007812 1540048470.4696
MEM 13.007812 1540048470.5700
MEM 13.007812 1540048470.6705
MEM 13.007812 1540048470.7709
MEM 13.007812 1540048470.8716
MEM 13.007812 1540048470.9722
MEM 13.007812 1540048471.0728
MEM 13.007812 1540048471.1733
MEM 13.007812 1540048471.2740
MEM 13.007812 1540048471.3746
MEM 13.007812 1540048471.4753
MEM 13.007812 1540048471.5758
MEM 13.007812 1540048471.6764
MEM 13.007812 1540048471.7769
MEM 13.007812 1540048471.8777
MEM 13.007812 1540048471.9781
MEM 13.007812 1540048472.0785
MEM 13.007812 1540048472.1789
MEM 13.007812 1540048472.2795
MEM 13.007812 1540048472.3800
MEM 13.007812 1540048472.4807
MEM 13.007812 1540048472.5813
MEM 13.007812 1540048472.6820
MEM 13.007812 1540048472.7826
MEM 13.007812 1540048472.8831
MEM 13.007812 1540048472.9838
MEM 13.007812 1540048473.0844
MEM 13.007812 1540048473.1849
MEM 13.007812 1540048473.2854
MEM 13.007812 1540048473.3859
MEM 13.007812 1540048473.4865
MEM 13.007812 1540048473.5870
MEM 13.007812 1540048473.6875
MEM 13.007812 1540048473.7879
MEM 13.007812 1540048473.8883
MEM 13.007812 1540048473.9888
MEM 13.007812 1540048474.0892
MEM 13.007812 1540048474.1897
MEM 13.007812 1540048474.2903
MEM 13.007812 1540048474.3908
MEM 13.007812 1540048474.4911
MEM 13.007812 1540048474.5916
MEM 13.007812 1540048474.6921
MEM 13.007812 1540048474.7927
MEM 13.007812 1540048474.8931
MEM 13.007812 1540048474.9935
MEM 13.007812 1540048475.0939
MEM 13.007812 1540048475.1943
MEM 13.007812 1540048475.2948
MEM 13.007812 1540048475.3953
MEM 13.007812 1540048475.4958
MEM 13.007812 1540048475.5962
MEM 13.007812 1540048475.6966
MEM 13.007812 1540048475.7970
MEM 13.007812 1540048475.8976
MEM 13.007812 1540048475.9980
MEM 13.007812 1540048476.0984
MEM 13.007812 1540048476.1988
MEM 13.007812 1540048476.2992
MEM 13.007812 1540048476.3996
MEM 13.007812 1540048476.4999
MEM 13.007812 1540048476.6004
MEM 13.007812 1540048476.7008
MEM 13.007812 1540048476.8013
MEM 13.007812 1540048476.9020
MEM 13.007812 1540048477.0026
MEM 13.007812 1540048477.1031
MEM 13.007812 1540048477.2036
MEM 13.007812 1540048477.3040
MEM 13.007812 1540048477.4044
MEM 13.007812 1540048477.5048
MEM 13.007812 1540048477.6053
MEM 13.007812 1540048477.7060
MEM 13.007812 1540048477.8066
MEM 13.007812 1540048477.9071
MEM 13.007812 1540048478.0074
MEM 13.007812 1540048478.1078
MEM 13.007812 1540048478.2084
MEM 13.007812 1540048478.3090
MEM 13.007812 1540048478.4095
MEM 13.007812 1540048478.5099
MEM 13.007812 1540048478.6105
MEM 13.007812 1540048478.7109
MEM 13.007812 1540048478.8112
MEM 13.007812 1540048478.9117
MEM 13.007812 1540048479.0120
MEM 13.007812 1540048479.1126
MEM 13.007812 1540048479.2133
MEM 13.007812 1540048479.3140
MEM 13.007812 1540048479.4147
MEM 13.007812 1540048479.5151
MEM 13.007812 1540048479.6156
MEM 13.007812 1540048479.7161
MEM 13.007812 1540048479.8165
MEM 13.007812 1540048479.9172
MEM 13.007812 1540048480.0176
MEM 13.007812 1540048480.1180
MEM 13.007812 1540048480.2186
MEM 13.007812 1540048480.3192
MEM 13.007812 1540048480.4196
MEM 13.007812 1540048480.5200
MEM 13.007812 1540048480.6205
MEM 13.007812 1540048480.7209
MEM 13.007812 1540048480.8213
MEM 13.007812 1540048480.9217
MEM 13.007812 1540048481.0222
MEM 13.007812 1540048481.1227
MEM 13.007812 1540048481.2232
MEM 13.007812 1540048481.3239
MEM 13.007812 1540048481.4244
MEM 13.007812 1540048481.5248
MEM 13.007812 1540048481.6252
MEM 13.007812 1540048481.7257
MEM 13.007812 1540048481.8261
MEM 13.007812 1540048481.9266
MEM 13.007812 1540048482.0270
MEM 13.007812 1540048482.1274
MEM 13.007812 1540048482.2277
MEM 13.007812 1540048482.3283
MEM 13.007812 1540048482.4287
MEM 13.007812 1540048482.5292
MEM 13.007812 1540048482.6296
MEM 13.007812 1540048482.7302
MEM 13.007812 1540048482.8308
MEM 13.007812 1540048482.9314
MEM 13.007812 1540048483.0318
MEM 13.007812 1540048483.1323
MEM 13.007812 1540048483.2328
MEM 13.007812 1540048483.3332
MEM 13.007812 1540048483.4336
MEM 13.007812 1540048483.5340
MEM 13.007812 1540048483.6344
MEM 13.007812 1540048483.7350
MEM 13.007812 1540048483.8354
MEM 13.007812 1540048483.9360
MEM 13.007812 1540048484.0366
MEM 13.007812 1540048484.1371
MEM 13.007812 1540048484.2375
MEM 13.007812 1540048484.3380
MEM 13.007812 1540048484.4385
MEM 13.007812 1540048484.5391
MEM 13.007812 1540048484.6394
MEM 13.007812 1540048484.7399
MEM 13.007812 1540048484.8403
MEM 13.007812 1540048484.9407
MEM 13.007812 1540048485.0412
MEM 13.007812 1540048485.1416
MEM 13.007812 1540048485.2422
MEM 13.007812 1540048485.3425
MEM 13.007812 1540048485.4429
MEM 13.007812 1540048485.5433
MEM 13.007812 1540048485.6438
MEM 13.007812 1540048485.7445
MEM 13.007812 1540048485.8450
MEM 13.007812 1540048485.9457
MEM 13.007812 1540048486.0461
MEM 13.007812 1540048486.1465
MEM 13.007812 1540048486.2471
MEM 13.007812 1540048486.3477
MEM 13.007812 1540048486.4481
MEM 13.007812 1540048486.5486
MEM 13.007812 1540048486.6491
MEM 13.007812 1540048486.7494
MEM 13.007812 1540048486.8500
MEM 13.007812 1540048486.9504
MEM 13.007812 1540048487.0511
MEM 13.007812 1540048487.1516
MEM 13.007812 1540048487.2521
MEM 13.007812 1540048487.3526
MEM 13.007812 1540048487.4530
MEM 13.007812 1540048487.5534
MEM 13.007812 1540048487.6539
MEM 13.007812 1540048487.7544
MEM 13.007812 1540048487.8548
MEM 13.007812 1540048487.9554
MEM 13.007812 1540048488.0559
MEM 13.007812 1540048488.1563
MEM 13.007812 1540048488.2568
MEM 13.007812 1540048488.3573
MEM 13.007812 1540048488.4579
MEM 13.007812 1540048488.5585
MEM 13.007812 1540048488.6589
MEM 13.007812 1540048488.7593
MEM 13.007812 1540048488.8596
MEM 13.007812 1540048488.9601
MEM 13.007812 1540048489.0606
MEM 13.007812 1540048489.1609
MEM 13.007812 1540048489.2613
MEM 13.007812 1540048489.3617
MEM 13.007812 1540048489.4622
MEM 13.007812 1540048489.5627
MEM 13.007812 1540048489.6631
MEM 13.007812 1540048489.7637
MEM 13.007812 1540048489.8642
MEM 13.007812 1540048489.9648
MEM 13.007812 1540048490.0654
MEM 13.007812 1540048490.1661
MEM 13.007812 1540048490.2667
MEM 13.007812 1540048490.3675
MEM 13.007812 1540048490.4679
MEM 13.007812 1540048490.5685
MEM 13.007812 1540048490.6689
MEM 13.007812 1540048490.7694
MEM 13.007812 1540048490.8700
MEM 13.007812 1540048490.9706
MEM 13.007812 1540048491.0712
MEM 13.007812 1540048491.1719
MEM 13.007812 1540048491.2725
MEM 13.007812 1540048491.3731
MEM 13.007812 1540048491.4738
MEM 13.007812 1540048491.5744
MEM 13.007812 1540048491.6748
MEM 13.007812 1540048491.7754
MEM 13.007812 1540048491.8758
MEM 13.007812 1540048491.9761
MEM 13.007812 1540048492.0764
MEM 13.007812 1540048492.1770
MEM 13.007812 1540048492.2774
MEM 13.007812 1540048492.3777
MEM 13.007812 1540048492.4781
MEM 13.007812 1540048492.5785
MEM 13.007812 1540048492.6791
MEM 13.007812 1540048492.7796
MEM 13.007812 1540048492.8803
MEM 13.007812 1540048492.9807
MEM 13.007812 1540048493.0814
MEM 13.007812 1540048493.1821
MEM 13.007812 1540048493.2826
MEM 13.007812 1540048493.3830
MEM 13.007812 1540048493.4835
MEM 13.007812 1540048493.5841
MEM 13.007812 1540048493.6847
MEM 13.007812 1540048493.7851
MEM 13.007812 1540048493.8857
MEM 13.007812 1540048493.9864
MEM 13.007812 1540048494.0870
MEM 13.007812 1540048494.1877
MEM 13.007812 1540048494.2883
MEM 13.007812 1540048494.3890
MEM 13.007812 1540048494.4897
MEM 13.007812 1540048494.5902
MEM 13.007812 1540048494.6907
MEM 13.007812 1540048494.7910
MEM 13.007812 1540048494.8914
MEM 13.007812 1540048494.9920
MEM 13.007812 1540048495.0925
MEM 13.007812 1540048495.1931
MEM 13.007812 1540048495.2935
MEM 13.007812 1540048495.3939
MEM 13.007812 1540048495.4943
MEM 13.007812 1540048495.5950
MEM 13.007812 1540048495.6957
MEM 13.007812 1540048495.7962
MEM 13.007812 1540048495.8966
MEM 13.007812 1540048495.9969
MEM 13.007812 1540048496.0974
MEM 13.007812 1540048496.1980
MEM 13.007812 1540048496.2984
MEM 13.007812 1540048496.3990
MEM 13.007812 1540048496.4994
MEM 13.007812 1540048496.5998
MEM 13.007812 1540048496.7002
MEM 13.007812 1540048496.8006
MEM 13.007812 1540048496.9010
MEM 13.007812 1540048497.0015
MEM 13.007812 1540048497.1019
MEM 13.007812 1540048497.2025
MEM 13.007812 1540048497.3029
MEM 13.007812 1540048497.4032
MEM 13.007812 1540048497.5036
MEM 13.007812 1540048497.6039
MEM 13.007812 1540048497.7042
MEM 13.007812 1540048497.8046
MEM 13.007812 1540048497.9052
MEM 13.007812 1540048498.0056
MEM 13.007812 1540048498.1060
MEM 13.007812 1540048498.2065
MEM 13.007812 1540048498.3071
MEM 13.007812 1540048498.4078
MEM 13.007812 1540048498.5083
MEM 13.007812 1540048498.6089
MEM 13.007812 1540048498.7095
MEM 13.007812 1540048498.8102
MEM 13.007812 1540048498.9107
MEM 13.007812 1540048499.0113
MEM 13.007812 1540048499.1119
MEM 13.007812 1540048499.2124
MEM 13.007812 1540048499.3130
MEM 13.007812 1540048499.4136
MEM 13.007812 1540048499.5142
MEM 13.007812 1540048499.6146
MEM 13.007812 1540048499.7151
MEM 13.007812 1540048499.8156
MEM 13.007812 1540048499.9160
MEM 13.007812 1540048500.0163
MEM 13.007812 1540048500.1167
MEM 13.007812 1540048500.2171
MEM 13.007812 1540048500.3174
MEM 13.007812 1540048500.4180
MEM 13.007812 1540048500.5186
MEM 13.007812 1540048500.6189
MEM 13.007812 1540048500.7193
MEM 13.007812 1540048500.8197
MEM 13.007812 1540048500.9200
MEM 13.007812 1540048501.0205
MEM 13.007812 1540048501.1209
MEM 13.007812 1540048501.2214
MEM 13.007812 1540048501.3219
MEM 13.007812 1540048501.4225
MEM 13.007812 1540048501.5230
MEM 13.007812 1540048501.6233
MEM 13.007812 1540048501.7237
MEM 13.007812 1540048501.8240
MEM 13.007812 1540048501.9247
MEM 13.007812 1540048502.0253
MEM 13.007812 1540048502.1258
MEM 13.007812 1540048502.2266
MEM 13.007812 1540048502.3273
MEM 13.007812 1540048502.4280
MEM 13.007812 1540048502.5284
MEM 13.007812 1540048502.6288
MEM 13.007812 1540048502.7297
MEM 13.007812 1540048502.8301
MEM 13.007812 1540048502.9307
MEM 13.007812 1540048503.0314
MEM 13.007812 1540048503.1319
MEM 13.007812 1540048503.2325
MEM 13.007812 1540048503.3333
MEM 13.007812 1540048503.4340
MEM 13.007812 1540048503.5343
MEM 13.007812 1540048503.6347
MEM 13.007812 1540048503.7352
MEM 13.007812 1540048503.8356
MEM 13.007812 1540048503.9362
MEM 13.007812 1540048504.0367
MEM 13.007812 1540048504.1371
MEM 13.007812 1540048504.2376
MEM 13.007812 1540048504.3380
MEM 13.007812 1540048504.4386
MEM 13.007812 1540048504.5418
MEM 13.007812 1540048504.6422
MEM 13.007812 1540048504.7426
MEM 13.007812 1540048504.8435
MEM 13.007812 1540048504.9438
MEM 13.007812 1540048505.0442
MEM 13.007812 1540048505.1446
MEM 13.007812 1540048505.2450
MEM 13.007812 1540048505.3453
MEM 13.007812 1540048505.4456
MEM 13.007812 1540048505.5461
MEM 13.007812 1540048505.6466
MEM 13.007812 1540048505.7471
MEM 13.007812 1540048505.8477
MEM 13.007812 1540048505.9482
MEM 13.007812 1540048506.0487
MEM 13.007812 1540048506.1493
MEM 13.007812 1540048506.2500
MEM 13.007812 1540048506.3504
MEM 13.007812 1540048506.4507
MEM 13.007812 1540048506.5512
MEM 13.007812 1540048506.6517
MEM 13.007812 1540048506.7521
MEM 13.007812 1540048506.8526
MEM 13.007812 1540048506.9532
MEM 13.007812 1540048507.0539
MEM 13.007812 1540048507.1544
MEM 13.007812 1540048507.2550
MEM 13.007812 1540048507.3557
MEM 13.007812 1540048507.4561
MEM 13.007812 1540048507.5566
MEM 13.007812 1540048507.6571
MEM 13.007812 1540048507.7578
MEM 13.007812 1540048507.8584
MEM 13.007812 1540048507.9591
MEM 13.007812 1540048508.0595
MEM 13.007812 1540048508.1600
MEM 13.007812 1540048508.2604
MEM 13.007812 1540048508.3607
MEM 13.007812 1540048508.4614
MEM 13.007812 1540048508.5618
MEM 13.007812 1540048508.6621
MEM 13.007812 1540048508.7626
MEM 13.007812 1540048508.8630
MEM 13.007812 1540048508.9635
MEM 13.007812 1540048509.0639
MEM 13.007812 1540048509.1643
MEM 13.007812 1540048509.2648
MEM 13.007812 1540048509.3655
MEM 13.007812 1540048509.4661
MEM 13.007812 1540048509.5667
MEM 13.007812 1540048509.6671
MEM 13.007812 1540048509.7680
MEM 13.007812 1540048509.8684
MEM 13.007812 1540048509.9688
MEM 13.007812 1540048510.0692
MEM 13.007812 1540048510.1697
MEM 13.007812 1540048510.2701
MEM 13.007812 1540048510.3706
MEM 13.007812 1540048510.4712
MEM 13.007812 1540048510.5718
MEM 13.007812 1540048510.6724
MEM 13.007812 1540048510.7731
MEM 13.007812 1540048510.8735
MEM 13.007812 1540048510.9739
MEM 13.007812 1540048511.0743
MEM 13.007812 1540048511.1748
MEM 13.007812 1540048511.2752
MEM 13.007812 1540048511.3758
MEM 13.007812 1540048511.4762
MEM 13.007812 1540048511.5768
MEM 13.007812 1540048511.6774
MEM 13.007812 1540048511.7780
MEM 13.007812 1540048511.8785
MEM 13.007812 1540048511.9792
MEM 13.007812 1540048512.0798
MEM 13.007812 1540048512.1804
MEM 13.007812 1540048512.2807
MEM 13.007812 1540048512.3812
MEM 13.007812 1540048512.4816
MEM 13.007812 1540048512.5819
MEM 13.007812 1540048512.6823
MEM 13.007812 1540048512.7828
MEM 13.007812 1540048512.8831
MEM 13.007812 1540048512.9835
MEM 13.007812 1540048513.0841
MEM 13.007812 1540048513.1846
MEM 13.007812 1540048513.2851
MEM 13.007812 1540048513.3855
MEM 13.007812 1540048513.4858
MEM 13.007812 1540048513.5861
MEM 13.007812 1540048513.6865
MEM 13.007812 1540048513.7869
MEM 13.007812 1540048513.8873
MEM 13.007812 1540048513.9876
MEM 13.007812 1540048514.0881
MEM 13.007812 1540048514.1885
MEM 13.007812 1540048514.2890
MEM 13.007812 1540048514.3895
MEM 13.007812 1540048514.4899
MEM 13.007812 1540048514.5903
MEM 13.007812 1540048514.6909
MEM 13.007812 1540048514.7915
MEM 13.007812 1540048514.8921
MEM 13.007812 1540048514.9926
MEM 13.007812 1540048515.0931
MEM 13.007812 1540048515.1936
MEM 13.007812 1540048515.2940
MEM 13.007812 1540048515.3945
MEM 13.007812 1540048515.4951
MEM 13.007812 1540048515.5955
MEM 13.007812 1540048515.6964
MEM 13.007812 1540048515.7968
MEM 13.007812 1540048515.8973
MEM 13.007812 1540048515.9979
MEM 13.007812 1540048516.0984
MEM 13.007812 1540048516.1988
MEM 13.007812 1540048516.2993
MEM 13.007812 1540048516.3999
MEM 13.007812 1540048516.5005
MEM 13.007812 1540048516.6012
MEM 13.007812 1540048516.7016
MEM 13.007812 1540048516.8022
MEM 13.007812 1540048516.9026
MEM 13.007812 1540048517.0032
MEM 13.007812 1540048517.1036
MEM 13.007812 1540048517.2041
MEM 13.007812 1540048517.3046
MEM 13.007812 1540048517.4053
MEM 13.007812 1540048517.5060
MEM 13.007812 1540048517.6066
MEM 13.007812 1540048517.7072
MEM 13.007812 1540048517.8078
MEM 13.007812 1540048517.9083
MEM 13.007812 1540048518.0087
MEM 13.007812 1540048518.1093
MEM 13.007812 1540048518.2098
MEM 13.007812 1540048518.3102
MEM 13.007812 1540048518.4108
MEM 13.007812 1540048518.5114
MEM 13.007812 1540048518.6118
MEM 13.007812 1540048518.7125
MEM 13.007812 1540048518.8130
MEM 13.007812 1540048518.9138
MEM 13.007812 1540048519.0142
MEM 13.007812 1540048519.1147
MEM 13.007812 1540048519.2152
MEM 13.007812 1540048519.3157
MEM 13.007812 1540048519.4163
MEM 13.007812 1540048519.5170
MEM 13.007812 1540048519.6176
MEM 13.007812 1540048519.7183
MEM 13.007812 1540048519.8187
MEM 13.007812 1540048519.9193
MEM 13.007812 1540048520.0197
MEM 13.007812 1540048520.1201
MEM 13.007812 1540048520.2205
MEM 13.007812 1540048520.3212
MEM 13.007812 1540048520.4218
MEM 13.007812 1540048520.5225
MEM 13.007812 1540048520.6231
MEM 13.007812 1540048520.7237
MEM 13.007812 1540048520.8242
MEM 13.007812 1540048520.9249
MEM 13.007812 1540048521.0254
MEM 13.007812 1540048521.1260
MEM 13.007812 1540048521.2267
MEM 13.007812 1540048521.3270
MEM 13.007812 1540048521.4276
MEM 13.007812 1540048521.5283
MEM 13.007812 1540048521.6287
MEM 13.007812 1540048521.7294
MEM 13.007812 1540048521.8301
MEM 13.007812 1540048521.9306
MEM 13.007812 1540048522.0310
MEM 13.007812 1540048522.1314
MEM 13.007812 1540048522.2319
MEM 13.007812 1540048522.3326
MEM 13.007812 1540048522.4330
MEM 13.007812 1540048522.5338
MEM 13.007812 1540048522.6346
MEM 13.007812 1540048522.7351
MEM 13.007812 1540048522.8358
MEM 13.007812 1540048522.9366
MEM 13.007812 1540048523.0373
MEM 13.007812 1540048523.1380
MEM 13.007812 1540048523.2387
MEM 13.007812 1540048523.3393
MEM 13.007812 1540048523.4398
MEM 13.007812 1540048523.5403
MEM 13.007812 1540048523.6406
MEM 13.007812 1540048523.7413
MEM 13.007812 1540048523.8417
MEM 13.007812 1540048523.9421
MEM 13.007812 1540048524.0426
MEM 13.007812 1540048524.1429
MEM 13.007812 1540048524.2436
MEM 13.007812 1540048524.3440
MEM 13.007812 1540048524.4443
MEM 13.007812 1540048524.5448
MEM 13.007812 1540048524.6451
MEM 13.007812 1540048524.7455
MEM 13.007812 1540048524.8461
MEM 13.007812 1540048524.9466
MEM 13.007812 1540048525.0472
MEM 13.007812 1540048525.1477
MEM 13.007812 1540048525.2481
MEM 13.007812 1540048525.3487
MEM 13.007812 1540048525.4493
MEM 13.007812 1540048525.5500
MEM 13.007812 1540048525.6506
MEM 13.007812 1540048525.7510
MEM 13.007812 1540048525.8516
MEM 13.007812 1540048525.9520
MEM 13.007812 1540048526.0523
MEM 13.007812 1540048526.1527
MEM 13.007812 1540048526.2531
MEM 13.007812 1540048526.3536
MEM 13.007812 1540048526.4539
MEM 13.007812 1540048526.5543
MEM 13.007812 1540048526.6546
MEM 13.007812 1540048526.7551
MEM 13.007812 1540048526.8555
MEM 13.007812 1540048526.9559
MEM 13.007812 1540048527.0563
MEM 13.007812 1540048527.1569
MEM 13.007812 1540048527.2573
MEM 13.007812 1540048527.3577
MEM 13.007812 1540048527.4581
MEM 13.007812 1540048527.5587
MEM 13.007812 1540048527.6592
MEM 13.007812 1540048527.7596
MEM 13.007812 1540048527.8600
MEM 13.007812 1540048527.9605
MEM 13.007812 1540048528.0609
MEM 13.007812 1540048528.1613
MEM 13.007812 1540048528.2618
MEM 13.007812 1540048528.3624
MEM 13.007812 1540048528.4630
MEM 13.007812 1540048528.5636
MEM 13.007812 1540048528.6642
MEM 13.007812 1540048528.7649
MEM 13.007812 1540048528.8654
MEM 13.007812 1540048528.9659
MEM 13.007812 1540048529.0665
MEM 13.007812 1540048529.1670
MEM 13.007812 1540048529.2674
MEM 13.007812 1540048529.3680
MEM 13.007812 1540048529.4684
MEM 13.007812 1540048529.5688
MEM 13.007812 1540048529.6692
MEM 13.007812 1540048529.7695
MEM 13.007812 1540048529.8699
MEM 13.007812 1540048529.9702
MEM 13.007812 1540048530.0708
MEM 13.007812 1540048530.1711
MEM 13.007812 1540048530.2716
MEM 13.007812 1540048530.3721
MEM 13.007812 1540048530.4729
MEM 13.007812 1540048530.5734
MEM 13.007812 1540048530.6739
MEM 13.007812 1540048530.7747
MEM 13.007812 1540048530.8751
MEM 13.007812 1540048530.9754
MEM 13.007812 1540048531.0758
MEM 13.007812 1540048531.1763
MEM 13.007812 1540048531.2775
